feature,importance_gain
facility_industrial_ha,446.6874694824219
single_family_ha,252.47828674316406
multi_family_ha,190.49362182617188
facility_sales_ha,57.77521896362305
water_area_ha,53.99264144897461
road_area_ha,48.86277389526367
parks_green_ha,30.84261131286621
facility_office_ha,30.745643615722656
facility_education_ha,29.07046890258789
bus_routes_cnt,19.544111251831055
facility_neighborhood_ha,17.319509506225586
subway_influence_ha,15.554088592529297
