feature,importance_gain
vci_norm,331.87506103515625
ci_norm,192.5862579345703
lum_intensity_norm,139.9102020263672
lum_proximity_norm,76.2220458984375
lum_adjacency_norm,75.63219451904297
gi_norm,63.786102294921875
lum_norm,63.03001022338867
li_norm,61.236793518066406
